"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"682","Ministry of Communications & IT","Thulium Doped All-Fiber MOPA at 2 Aum region for medical application","A. Pal","Central Glass & Ceramic Research Institute","196, Raja S.C. Mullick Road",5272000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_12"
"683","Ministry of Communications & IT","Design, DevelopmentaI Engineering of 28 DoF autonomous Humanoid Robot by BITS","B.K. Rout","Birla Institute of Technology & Science (Pilani)","Vidya Vihar",4500000,24,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_13"
"684","Ministry of Communications & IT","Development of human body finite element human body model for use in impact, textile & medical applications","A. Chawla","Indian Institute of Technology (Delhi)","Department of Mechanical Engineering, Hauz Khas",14998000,24,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_14"
"685","Ministry of Communications & IT","Cost effective synthesis of Graphene & metal-incorporated Graphene: Their application as sensors of environmental gases","A.K. Ray","Sikkim Manipal Institute of Technology (SMIT)","Centre for Material Sciene & Nano Technology, Majitar, Rangpo E",9106000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_15"
"686","Ministry of Communications & IT","Nano fabrication prototyping facilities for SMEs & Start-ups in the area of MEMS & NEMS","V.R. Rao","Indian Institute of Technology (Bombay)","Department of Electrical Engineering, Powai",248940000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_16"
"687","Ministry of Communications & IT","A neew distributed computing framework for Data Mining, BITS, Pilani","N. Goel","Birla Institute of Technology & Science (Pilani)","Department of Computer Science, Vidya Vihar",12020000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_17"
"688","Ministry of Communications & IT","Framework for dynamic resource allocation & efficient scheduling strategies to enable Cloud for HPC platforms, NITTE Meenakshi Institute of Technology, Bangalore","H.A. Sanjay","NITTE Meenakshi Institute of Technology","Department of  ISE",1526000,24,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_18"
"689","Ministry of Communications & IT","Digital Language Preservation","S. Mahanta","Indian Institute of Technology (Guwahati)"," ",36050000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_19"
"690","Ministry of Communications & IT","On line testing of complex VLSI Circuits using FDD Theory of Discrete Event Systems","S. Biswas","Indian Institute of Technology (Guwahati)","Department of Computer Science & Engineering",12400000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_20"
"691","Ministry of Communications & IT","Design, development of Watermarking System for scalable video authentication","A. Sur","Indian Institute of Technology (Guwahati)","Department of Computer Science & Engineering",10205000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_21"
"692","Ministry of Communications & IT","Acoustic & Tonal features based automatic speech recognition","P. Sarmah","Indian Institute of Technology (Guwahati)","Department of Humanitites & Social Sciences",7368000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_22"
"693","Ministry of Communications & IT","Reducing Cache access Time in Tiled Chip multi processors","H.K. Kapoor","Indian Institute of Technology (Guwahati)","Department of Computer Science & Engineering",7900000,36,"2014-15","MOCIT","Indian Rupees","Months","MOCIT_2014-15_23"
