"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"462","Indian Space Research Organisation","Study of pollution mechanisms in urban aquifers of Bruhat Bengaluru Mananagara Palike (BBMP) area by integrated Geophysical, Remote Sensing & GIS techniques","H.K. Ramaraju","Dayananda Sagar College of Engineering","Department of Civil Engineering, Shavige Malleswara Hills, Kumaraswamy Layout",2379000,24,"2012-13","ISRO","Indian Rupees","Months","ISRO_2012-13_29"
"463","Indian Space Research Organisation","Wave modeling for North Indian Ocean using SAR & MIKE-21","U. Natesan","College of Engineering","Centre for Water Resources & Research",1633000,18,"2012-13","ISRO","Indian Rupees","Months","ISRO_2012-13_30"
"464","Indian Space Research Organisation","Modelling & observations of CME propagations, associated radio bursts & cosmic ray Forbush decreases at the earth","P. Subramanian","Indian Institute of Science, Education & Research (Pune)"," ",540000,36,"2012-13","ISRO","Indian Rupees","Months","ISRO_2012-13_31"
"465","Indian Space Research Organisation","Polymerization of biomolecules on metal oxide surfaces implication in origin of life","Kamaluddin","Indian Institute of Technology (Roorkee )","Department of Chemistry",2380000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_1"
"466","Indian Space Research Organisation","Energy dependence of the X-ray variability of Neutron star & Black hold Binaries","S. Mandal","Taki Government College","Taki",545000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_2"
"467","Indian Space Research Organisation","Study of the dynamical processes in the solar atmosphere","R. Chandra","Kumaun University","Department of Physics",1260000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_3"
"468","Indian Space Research Organisation","Satellite radar & lidar based studies on vertical coupling of atmospheric dynamics & ionospheric electro-dynamics","S.V. Reddy","Sri Venkateswara University","Department of Physics, S.V. University College of Sceinces",980000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_4"
"469","Indian Space Research Organisation","Production of hydrophobic nano silica from rice husk/commercial grade precipitated silica for reinforcement of rocket insulation rubber & thermal protection of reusable launch vehicles","P. Venugopalan","Noorul Islam University","Department of Nanotechnology, Kumaracoil",1481000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_5"
"470","Indian Space Research Organisation","Wavelet based image compression/decompression with pipelined architecture on FPGA","S. Govindaraju","Kumaraguru College of Technology","Department of Electronics & Communication Engineering",518000,12,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_6"
"471","Indian Space Research Organisation","Condition monitoring & health assessment for bearings of cryogenic engine turbo pump","A.K. Darpe","Indian Institute of Technology (Delhi)","Department of Mechanical Engineering, Hauz Khas",2446000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_7"
"472","Indian Space Research Organisation","Design & simulation of a new energy efficient ML-MAC wireless sensor protocol","M.K. Jha","Mody Institute of Technolgy & Science","Department of Engineering & Technology, Lakshmangarh",737000,9,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_8"
"473","Indian Space Research Organisation","Development of bulk heterojunction solar cell based on nanostructured conducting polymer inorganic hybrid composites for harnessing broad band solar spectrum","J.D. Sudha","National Institute of Interdisciplinary Science & Technology"," ",1449000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_9"
"474","Indian Space Research Organisation","Analysis of dielectric resonator antenna array","S.K. Behera","National Institute of Technology (Rourkela)","Department of Electronics & Communication Engineering",1060000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_10"
"475","Indian Space Research Organisation","Elliptic curve cryptography","V. Chandrasekaran","Sri Sathya Sai University","Department of Mathematics & Computer Science, Vidyagiri Prashanthinilayam, Puttaparthy",1770000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_11"
"476","Indian Space Research Organisation","Study & simulation of landing dynamics of a lunar soft lander","G. Udupa","Amrita Vishwa Vidyapeetham","Department of Mechanical Engineering, Amrita School of Engineering, Amritpuri Campus, Clappana",1070000,12,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_12"
"477","Indian Space Research Organisation","Study & implementation of advanced low bit rate audio encoding & decoding Algorithms","S.S. Pillai","Mar Baselios College of Engineering & Technology","Vidyanagar",1302000,18,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_13"
"478","Indian Space Research Organisation","Whole field strain measurement using Digital Reflection photo elasticity","M. Ramji","Indian Institute of Technology (Hyderabad)","Department of Mechanical Engineering",1290000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_14"
"479","Indian Space Research Organisation","Conformal array synthesis using evolutionary Algorithms for the generation of a shape beam antenna for data transmission","K.R. Sushashini","National Institute of Technology (Rourkela)","Department of Electrical Engineering",1994000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_15"
"480","Indian Space Research Organisation","Robust video streaming using H.264 scalable video coding over mobile broadband networks","S.S. Parvathi","Sri Venkateswara College of Engineering","Department of Information Technology, Pennalur",900000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_16"
"481","Indian Space Research Organisation","Design & development of low insertion loss narrow band Surface Acoustic Wave (SAW) fiters on quartz substrate at VHF & VHF for satellite communication","B.S. Panwar","Indian Institute of Technology (Delhi)","Centre for Applied Reseacrch in Electronics, Hauz Khas",2248000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_17"
"482","Indian Space Research Organisation","Tin-based composites as high-capacity Lithium-Alloy anodes for Li-ion batteries","R. Manoharan","P.S.G. Institute of Advanced Studies"," ",1782000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_18"
"483","Indian Space Research Organisation","Development of dispersion process of high solid containing propellant slurry with Nano AI Particles","S.H. Sonawane","National Institute of Technology (Warangal)","Department of Chemical Engineering",1040000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_19"
"484","Indian Space Research Organisation","Development of piezo electric actuator for micro positioning of space structures","S. Ushakumari","College of Engineering","Department of Electrical Engineering, Trivandrum Engineering College PO",1960000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_20"
"485","Indian Space Research Organisation","Development of III- Nitrides thin film(s) for high frequency SAW device applications","A. Dixit","Indian Institute of Technology (Jodhpur)","Rajasthan Old Residency Road, Ratanada",2262000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_21"
"486","Indian Space Research Organisation","Synthesis, characterization & application of a novel metal complex photo catalyst system for Carbon Dioxide splitting","S.S. Dawn","Sathyabama University","Centre for Water Management, Jeppiaar Nagar, Rajiv Gandhi Road",1450000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_22"
"487","Indian Space Research Organisation","3D Reconstruction & software development for city model generation from satellite images","R. Balasubramanian","Indian Institute of Technology (Roorkee )","Departmentof Mathematics",773000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_23"
"488","Indian Space Research Organisation","Development of image processing method for assessing content of Tree Outside Forests (TOP) using IRS high resolution satellite images","K.S.R. Krishna","V.R. Siddartha Engineering College","Department of Electronics & Communication Engineering, Centre for R&D in Electronics & Communication, Kanuru",1010000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_24"
"489","Indian Space Research Organisation","Dimensionality reduction of hyper spectral Remote Sensing data","J.K. Ghosh","Indian Institute of Technology (Roorkee )","Department of Civil Engineering",1412000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_25"
"490","Indian Space Research Organisation","VHDL implementation of efficient Trelli's coded spatial modulation scheme for MIMO communication","C. Arunachalaperumal","S.A. Engineering College","Department of PG Studies in Engineering, Veeraraghavapuram, Tiruverkadu Post",1478000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_26"
"491","Indian Space Research Organisation","Simulation & analysis of system design requirements for ground to satellite & inter-satellite free space optical communication link","S. Kar","Indian Institute of Technology (Delhi)","Department of Electrical Engineering, Bharti School of Telecommunication Technology & Management, Hauz Khas",1726000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_27"
"492","Indian Space Research Organisation","Feasibility studies on development of surface integrity & strength characteristics of rapid prototyped components to enable their direct applications in design & development activities of payload for spacecraft","K. Venkatesh","Jain University","Centre for Emerging Technologies, Jain Global Campus, Jakkasandra Post, Kanakapura Taluk",2073000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_28"
"493","Indian Space Research Organisation","Study of pollution mechanisms in urban aquifers of Bruhat Bengaluru Mananagara Palike (BBMP) area by integrated Geophysical, Remote Sensing & GIS techniques","H.K. Ramaraju","Dayananda Sagar College of Engineering","Department of Civil Engineering, Shavige Malleswara Hills, Kumaraswamy Layout",2379000,24,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_29"
"494","Indian Space Research Organisation","Wave modeling for North Indian Ocean using SAR & MIKE-21","U. Natesan","College of Engineering","Centre for Water Resources & Research",1633000,18,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_30"
"495","Indian Space Research Organisation","Modelling & observations of CME propagations, associated radio bursts & cosmic ray Forbush decreases at the earth","P. Subramanian","Indian Institute of Science, Education & Research (Pune)"," ",540000,36,"2013-14","ISRO","Indian Rupees","Months","ISRO_2013-14_31"
"496","Indian Space Research Organisation","Polymerization of biomolecules on metal oxide surfaces implication in origin of life","Kamaluddin","Indian Institute of Technology (Roorkee )","Department of Chemistry",2380000,36,"2014-15","ISRO","Indian Rupees","Months","ISRO_2014-15_1"
"497","Indian Space Research Organisation","Energy dependence of the X-ray variability of Neutron star & Black hold Binaries","S. Mandal","Taki Government College","Taki",545000,36,"2014-15","ISRO","Indian Rupees","Months","ISRO_2014-15_2"
"498","Indian Space Research Organisation","Study of the dynamical processes in the solar atmosphere","R. Chandra","Kumaun University","Department of Physics",1260000,36,"2014-15","ISRO","Indian Rupees","Months","ISRO_2014-15_3"
"499","Indian Space Research Organisation","Satellite radar & lidar based studies on vertical coupling of atmospheric dynamics & ionospheric electro-dynamics","S.V. Reddy","Sri Venkateswara University","Department of Physics, S.V. University College of Sceinces",980000,36,"2014-15","ISRO","Indian Rupees","Months","ISRO_2014-15_4"
